Gata1 (mouse)	131.7336	78.85030520575044
Tcfcp2l1 (mouse)	37.62391304347826	14.113664128172855
Stat3 (mouse)	132.79	78.64228061291189
MYC (mouse)	133.4628	79.05598406294104
RUNX1 (mouse)	79.17811158798283	33.17475135518347
Mycn (mouse)	42.3	14.839092938764237
SREBF1 (mouse)	135.8188	78.54471826010962
Myb (mouse)	134.624	78.34297048236033
ESR2 (mouse)	74.37301587301587	31.323432059003633
NFYB (mouse)	136.8366	78.51839211573306
Nr2e3 (mouse)	126.48146888813329	60.31506939459038
EGR1 (mouse)	133.4978	77.57500883119556
Pax5 (mouse)	24.355102040816327	8.89212128279608
GABPA (mouse)	31.496688741721854	10.740696989349694
ETV4 (mouse)	132.898	80.21783091058994
RUNX2 (mouse)	132.3472	79.16122694956174
RELA (mouse)	132.541	79.03973126852091
USF1 (mouse)	138.38375350140055	79.80760924845727
JUN (mouse)	132.3038	78.25452770006338
SMAD4 (mouse)	133.6976	78.88252122137068
Klf4 (mouse)	132.53692307692307	63.39241903045292
ETS1 (mouse)	132.5774	79.6132703086614
Pdx1 (mouse)	151.13091419406575	78.07063442876925
FOS (mouse)	132.35727145429087	79.50025434377379
Sox5 (mouse)	150.80785498489425	79.25346885156611
Tal1::Gata1 (mouse)	38.589453860640305	14.78983343882072
CREB1 (mouse)	142.64783653846155	79.2868565925793
NR2F1 (mouse)	140.65686274509804	79.01809189964386
SP1 (mouse)	129.2706	78.23391704139577
IRF2 (mouse)	135.1332	80.71508073315665
IKZF1 (mouse)	132.0294	78.96605432488066
SMAD3 (mouse)	92.84412221646815	41.05781552688918
FOXA2 (mouse)	136.374274854971	79.57501984357845
STAT1 (mouse)	87.12816455696202	40.626280285004036
FOXF1 (mouse)	135.20125951193913	70.51646382151428
NR5A2 (mouse)	134.7438	78.94801936438928
Lhx3 (mouse)	35.856502242152466	13.432509936407973
SOX10 (mouse)	148.19692825583843	78.40971666982135
SPI1 (mouse)	133.0544	79.23837606008848
NRF1 (mouse)	132.9526	79.2821364068856
SP3 (mouse)	138.8931358815289	78.77978890550642
T (mouse)	27.941176470588236	9.90080560141918
POU2F2 (mouse)	134.2016	79.22525959212757
Arnt (mouse)	124.32733333333333	60.55457747263112
Zfx (mouse)	69.07535460992908	28.303800756887895
Nobox (mouse)	139.5733695652174	68.24809718285776
STAT5B (mouse)	132.494	79.15292517652144
CBEPB (mouse)	126.3958	78.77626255643258
Pax4 (mouse)	24.26530612244898	8.90809196502312
TBX5 (mouse)	134.1828	78.59232649667521
AHR (mouse)	150.49791057250314	79.31105941315684
Pax2 (mouse)	147.44508901780355	77.49978695959632
NFKB1 (mouse)	120.492	77.43013842167674
Esrrb (mouse)	87.7169373549884	38.48642953522224
SND1 (mouse)	103.03234381922907	48.755175992339026
ARID3A (mouse)	143.574	77.89143036303808
Prrx2 (mouse)	142.2136	77.72398584118031
FOXA1 (mouse)	137.2902	78.40012234658828
TEAD2 (mouse)	137.6574	78.81988343838111
Pou5f1 (mouse)	24.37142857142857	8.867091187218557
TBP (mouse)	124.4266	79.81535574336571
Sox2 (mouse)	137.519	80.29845352807237
HNF1B (mouse)	68.5573637103336	28.673766242182555
RXRA (mouse)	149.90753214941824	78.84989409989032
SRF (mouse)	134.0738	80.58021812802427
En1 (mouse)	145.94976986191716	78.36776749810244
CBEPA (mouse)	135.6802	79.81301603097081
Nkx2-5 (mouse)	149.34335117332236	77.87131303392546
RBPJ (mouse)	132.966	78.66693869726949
POU2F1 (mouse)	135.1246	79.16546895484166
YY1 (mouse)	131.3312	78.68392152504858
EBF1 (mouse)	43.82741935483871	16.78980748179545
NFYA (mouse)	136.4042	78.44874264358869
ELK1 (mouse)	132.026	79.37744594026694
CPEB1 (mouse)	136.7644	78.46144844852148
CACYBP (mouse)	131.6818	80.14767962180824
E2F1 (mouse)	124.8836	77.81141851322332
PRDM1 (mouse)	138.93880314107773	67.6130261290781
MYOG (mouse)	131.8704	77.00052729585681
Hand1::Tcfe2a (mouse)	116.08589692369156	53.29435117743391
NFATC3 (mouse)	132.6178	79.8231703401964
POU1F1 (mouse)	133.617	78.4331276374977
ELF5 (mouse)	153.97017074675992	78.09364966916405
AP1 (mouse)	135.80444064901792	66.61697974209704
HNF4A (mouse)	148.56531767666178	79.34020472809219
IRF8 (mouse)	132.4172	78.96131929090346
NR3C1 (mouse)	135.939	80.02179502485556
Nkx3-2 (mouse)	146.19535628502803	78.1638736205202
HMGA1 (mouse)	133.7234	79.02920025180555
TFAP2A (mouse)	133.0214	78.32758480918447
REL (mouse)	133.1308	78.87069475641759
Spz1 (mouse)	30.544303797468356	10.909637440000656
PPARG::RXRA (mouse)	30.639240506329113	11.25634468314208
NR5A1 (mouse)	141.23509403761506	79.5496688417136
HIF1A (mouse)	141.54543634907927	78.68828129830183
Arnt::Ahr (mouse)	140.53915416098226	68.36017012747664
LEF1 (mouse)	132.2252	78.36215212052316
MYOD1 (mouse)	132.919	79.06684032513256
TP53 (mouse)	138.14562912582517	78.7183696016491
Sox17 (mouse)	151.7527438393042	78.0737113624745
FOXO3A (mouse)	147.96406696610862	79.20054257657239
Evi1 (mouse)	28.536231884057973	9.75062942620112
JUND (mouse)	134.9198	79.45399780980192
RORB (mouse)	139.75450180072028	79.04929519717659
